add,value
河南省商丘市夏邑县罗庄乡李营村周楼,4546.75
河南省商丘市夏邑县杨集高庄,3091.330078
河南省商丘市夏邑县杨集镇,3509.580078
河南省商丘市永城市东城区岚湾国际小区,4437.419922
河南省商丘市永城市发展广场,4252.75
河南省商丘市永城市新城区牡丹小区,4602.330078
河南省商丘市永城市演集乡天齐村,5300.669922
河南省商丘市永城市永鑫园东区,4533.080078
河南省商丘市永城市酂城镇夏柏园村闫各村,4253.919922
河南省商丘市虞城县城关镇,3041.169922
河南省商丘市虞城县城关镇木兰大道木兰小区,3853.169922
河南省商丘市虞城县店集乡,6735.75
河南省商丘市虞城县店集乡魏楼村,6539.75
河南省商丘市虞城县李老家乡高庄村,4066.5
河南省商丘市柘城县安平镇张店村委大史庄,4444.419922
河南省商丘市柘城县伯岗镇高庄户村,4816.75
河南省商丘市柘城县春水办事处德育巷,3805.080078
河南省商丘市柘城县春水街道办事处兴中道,4466
河南省商丘市柘城县春水街道德育巷,3338
河南省商丘市柘城县凤凰街道,4816.75
河南省商丘市柘城县岗王乡天门赵村,4307.669922
河南省商丘市柘城县岗王镇,4350.830078
河南省商丘市柘城县皇集乡后李,4776.5
河南省商丘市柘城县浦东街道办事处学苑小区,4146.830078
河南省商丘市柘城县申桥乡刘楼小朱庄,4369.669922
河南省商丘市柘城县双河办事处吴庄,4347.330078
河南省商丘市柘城县吴庄村双河街道,4444.419922
河南省商丘市柘城县新城办事处金庄村,4307.669922
河南省商丘市柘城县张桥镇张桥,3332.919922
河南省商丘市柘城县张桥镇张桥村,4418.669922
河南省信阳市固始县城郊乡六里棚,3681.909912
河南省信阳市固始县番城办事处仁里社区桂花苑小区,3428.379883
河南省信阳市固始县番城街道办事处六里棚社区,3579.189941
河南省信阳市固始县丰港乡赵圩村,4641.890137
河南省信阳市固始县郭陆滩桥口村,4519.689941
河南省信阳市固始县郭陆滩镇前楼村,4422.77002
河南省信阳市固始县胡族铺镇王塘坊村,3741.030029
河南省信阳市固始县蒋集镇,4129.02002
河南省信阳市固始县蒋集镇付集村,4131.479981
河南省信阳市固始县蒋集镇新街村,4129.02002
河南省信阳市固始县蓼城街道民主三巷,4037.149902
河南省信阳市光山县白雀园镇冯寨村,4666.459961
河南省信阳市光山县白雀园镇土庙村,4752.589844
河南省信阳市光山县白雀园镇中桥村,6939.359863
河南省信阳市光山县北向店乡街道,5429.5
河南省信阳市光山县城关一中,5676.180176
河南省信阳市光山县斛山乡胡店村,7155.100098
河南省信阳市光山县斛山乡良种场村,7326.490234
河南省信阳市光山县斛山乡邱大湾村,7620.330078
河南省信阳市光山县斛山乡赵桥村,7154.899902
河南省信阳市光山县槐店万河村,6162.629883
河南省信阳市光山县凉亭乡王湾村,6871.75
河南省信阳市光山县马畈镇徐寨村,5291.740234
河南省信阳市光山县南向店乡环山村,4701.240234
河南省信阳市光山县十里棚吴明村,4967.890137
河南省信阳市光山县仙居乡独山村,5057.910156
河南省信阳市光山县仙居乡滕岗村,5337.580078
河南省信阳市光山县弦山街道玲珑庭院,5993.649902
河南省信阳市光山县晏河乡冷畈村,6385.810059
河南省信阳市光山县晏河乡刘畈村,3431.139893
河南省信阳市光山县殷棚乡李庄村,5581.560059
河南省信阳市光山县寨河镇罗湖村,4575.149902
河南省信阳市光山县紫水办事处,6666.370117
河南省信阳市光山县紫水街道,6666.370117
河南省信阳市光山县紫水街道金泰领秀城,6369.509766
河南省信阳市淮滨县滨湖街道淮滨花园,5309.060059
河南省信阳市淮滨县邓湾乡新寨村,4203.850098
河南省信阳市淮滨县顺河办事处,4036.409912
河南省信阳市淮滨县王家岗乡小围村,3722.050049
河南省信阳市潢川县春申办事处西关街,5138.709961
河南省信阳市潢川县定城街道草湖路北苑,4634.970215
河南省信阳市潢川县定城街道草湖路京五小区,4973.720215
河南省信阳市潢川县定城街道草湖路经湖小区,5378.609863
河南省信阳市潢川县来龙乡淮凤村,3597.77002
河南省信阳市潢川县双柳树镇晏岗村,6098.700195
河南省信阳市潢川县谈店乡八里村,4193.379883
河南省信阳市潢川县弋阳街道,4231.870117
河南省信阳市潢川县弋阳街道建国新村,3781.949951
河南省信阳市潢川县弋阳街道刘靛行村,4476.160156
河南省信阳市潢川县长堰村定城办事处县后街,4765.649902
河南省信阳市罗山县宝城街道北大街环城西路某家属院,6025.450195
河南省信阳市罗山县宝城街道淮南市场,5746.279785
河南省信阳市罗山县宝城街道某家属院,5498.299805
河南省信阳市罗山县宝城街道水岸国际花园,5711.939941
河南省信阳市罗山县定远乡北洼村,5519.799805
河南省信阳市罗山县老汽车站,5484.140137
河南省信阳市罗山县丽水街道办事处赵园村,5775.540039
河南省信阳市罗山县丽水街道宝城公馆,5542.669922
河南省信阳市罗山县丽水街道府邸花园,6767.439941
河南省信阳市罗山县丽水街道名仕家园,5886.819824
河南省信阳市罗山县丽水街道天湖雅苑,6004.689941
河南省信阳市罗山县丽水街道温州花园,5912.259766
河南省信阳市罗山县丽水街道欣荣花园,6090.52002
河南省信阳市罗山县丽水街道新都名苑,6092.339844
河南省信阳市罗山县灵山镇董桥村,5713.140137
河南省信阳市罗山县灵山镇檀墩村,4906.490234
河南省信阳市罗山县龙山街道,5368.470215
河南省信阳市罗山县龙山街道沈畈村,5369.589844
河南省信阳市罗山县龙山街道天元商贸城,5372.549805
河南省信阳市罗山县龙山街道紫东庭院,5175.339844
河南省信阳市罗山县庙仙乡吴乡村,5278.540039
河南省信阳市罗山县楠杆镇街道,6091.77002
河南省信阳市罗山县楠杆镇郑堂村,5954.189941
河南省信阳市罗山县潘新镇肖庄村,5486.310059
河南省信阳市罗山县彭新镇老派出所,5474.75
河南省信阳市罗山县彭新镇马店村,5474.75
河南省信阳市罗山县铁铺镇九里村,5208.049805
河南省信阳市罗山县周党镇吊桥村,5621.240234
河南省信阳市罗山县周党镇杨冲村,5823.700195
河南省信阳市罗山县周党镇中山村,5114.189941
河南省信阳市罗山县子路乡,5902.819824
河南省信阳市罗山县子路乡殷湾村,5954.149902
河南省信阳市罗山县子路镇罗寨村,5582.02002
河南省信阳市平桥区白高庙小区,6203.149902
河南省信阳市平桥区河源二号公馆,6087.680176
河南省信阳市平桥区胡店乡郭湾村,4809.350098
河南省信阳市平桥区龙江路凯旋城,5528.379883
河南省信阳市平桥区明港镇建设路金水源,4528.5
河南省信阳市平桥区明港镇金辉花园,4551.600098
河南省信阳市平桥区明港镇农工路长乐园,4532.660156
河南省信阳市平桥区平桥街道,5651.709961
河南省信阳市平桥区平桥街道光明路东花苑小区,4644.549805
河南省信阳市平桥区平西办事处,4966.240234
河南省信阳市平桥区平西街道金三角建材港津港花园,5687.839844
河南省信阳市平桥区平西街道龙江名邸,5544.120117
河南省信阳市平桥区平西街道南一胡同和美小区,5152.669922
河南省信阳市平桥区台北城上城,5586.729981
河南省信阳市平桥区万象城彩虹苑,5803.589844
河南省信阳市平桥区五里办事处凤台居委会,6542.779785
河南省信阳市平桥区五里街道居委会新街,6318.479981
河南省信阳市平桥区肖店乡齐营村,4923.910156
河南省信阳市平桥区肖王镇街道,5710.910156
河南省信阳市平桥区阳光花园,5413.220215
河南省信阳市商城县城关镇迎春台,5956.430176
河南省信阳市商城县赤城街道,6156.910156
河南省信阳市商城县赤城街道锦绣家园,5813.140137
河南省信阳市商城县赤城街道任巷,6403.689941
河南省信阳市商城县赤城街道时代商贸城,5833.259766
河南省信阳市商城县赤城街道雍华园小区,6404.259766
河南省信阳市商城县冯店乡杨摆埂村,5811.359863
河南省信阳市商城县观庙镇观庙村,6215.149902
河南省信阳市商城县观庙镇西街,6214.77002
河南省信阳市商城县河凤桥乡赵鹏村,4973.850098
河南省信阳市商城县鲇鱼山办事处,5705.029785
河南省信阳市商城县上石桥镇高棚村,4004.159912
河南省信阳市商城县上石桥镇街道,5635.649902
河南省信阳市商城县双椿铺镇王店村,5685.569824
河南省信阳市商城县吴河乡沈畈村,5949.779785
河南省信阳市浉河区北京大街徐家湾,6165.689941
河南省信阳市浉河区大庆路文馨园,6067.629883
河南省信阳市浉河区东双河镇白庙村,5934.529785
河南省信阳市浉河区东双河镇黄楼村,5485.220215
河南省信阳市浉河区红太阳小区,6443.490234
河南省信阳市浉河区湖东街道书香门第小区,6628.959961
河南省信阳市浉河区金牛路,5166.890137
河南省信阳市浉河区金牛山街道,5164.310059
河南省信阳市浉河区京深路,6767.439941
河南省信阳市浉河区经典花园,6941.240234
河南省信阳市浉河区老城街道东方红大道怡和名门,7115.259766
河南省信阳市浉河区柳林乡新街,5696.5
河南省信阳市浉河区柳林乡堰冲村,5634.540039
河南省信阳市浉河区胜利南路,5962.910156
河南省信阳市浉河区胜利南路某家属院,6060.399902
河南省信阳市浉河区浉河区工区路,6011.620117
河南省信阳市浉河区十三里桥乡街道,5942.439941
河南省信阳市浉河区文化路宝丰华府,6887.919922
河南省信阳市浉河区五里墩街道鸡公山管理区家属院,7039.839844
河南省信阳市浉河区阳光宾馆,8891.070313
河南省信阳市息县八里岔乡八里岔,3995.159912
河南省信阳市息县关店乡戴东村,4803.75
河南省信阳市息县淮河街道八里新村,4474.919922
河南省信阳市息县淮河街道老石油公司家属院,5920.339844
河南省信阳市息县夏庄镇街村,4511.080078
河南省信阳市息县夏庄镇街西村,4510.129883
河南省信阳市息县项店镇董围孜村,4781.830078
河南省信阳市息县项店镇街道,4842.470215
河南省信阳市息县项店镇朱店村,4842.549805
河南省信阳市息县杨店乡永红村,4515.310059
河南省信阳市新县卡房乡居畈村,3394.639893
河南省信阳市新县卡房乡朱畈村,3395.169922
河南省信阳市新县新集镇金水小学,3798.800049
河南省信阳市新县新集镇京九路,3606.469971
河南省信阳市新县新集镇长潭二街,3690.149902
河南省信阳市羊山新区东方今典,7870
河南省信阳市羊山新区府都花园,5339.669922
河南省信阳市羊山新区龙飞山办事处二号公馆,8031.870117
河南省信阳市羊山新区龙飞山办事处恒大名都,8031.870117
河南省信阳市羊山新区新六大街壹号公馆,6928.299805
河南省信阳市羊山新区新十一大道东方今典A区,8556.259766
河南省信阳市羊山新区羊山1街,6010.700195
河南省信阳市中心城区南湾风景管理区南湾街道茶韵路茗阳天下,6685.740234
河南省郑州市二七区北福华小区,14253.59961
河南省郑州市二七区福华街办事处北福华街小区,11234
河南省郑州市二七区福华街办事处京广中路14号院,11234
河南省郑州市二七区福华街办事处铁道家园社区,12512.7002
河南省郑州市二七区福华街办事处铁路北福华街小区,14253.59961
河南省郑州市二七区建中街办事处保全街财富星苑,15558.2998
河南省郑州市二七区京广南路68号院,11456.7998
河南省郑州市二七区人和路办事处联合雅园,8788.990234
河南省郑州市二七区人和路办事处郑飞小区,9111.44043
河南省郑州市二七区升龙国际小区,12671.7002
河南省郑州市二七区兴华南街46号院,12628.09961
河南省郑州市二七区永安街35号院,13374.2998
河南省郑州市二七区长江路一号,8329.570313
河南省郑州市二七区长江一号小区,8329.570313
河南省郑州市二七区长江中路亚星城市山水,9619.589844
河南省郑州市二七区郑密路亚星望江居,10418.2998
河南省郑州市郑东新区海马公园,24029.69922
河南省郑州市郑东新区祭城路街道办事处中兴路锦汇苑,12573.2002
河南省郑州市郑东新区龙湖办事处绿地老街,15372.90039
河南省郑州市郑东新区龙子湖办事处前牛岗小区,10115.90039
河南省郑州市郑东新区卢浮公馆,18206.5
河南省郑州市郑东新区卢浮宫馆,18362.80078
河南省郑州市郑东新区冉庄锦程花园1号院,10732.5
河南省郑州市郑东新区如意办事处绿地老街,27662.90039
河南省郑州市郑东新区顺驰第一大街浅水湾小区,26312.30078
河南省郑州市郑东新区姚桥乡,8616.549805
黑龙江省哈尔滨市阿城区交通家园小区,4510.939941
黑龙江省哈尔滨市阿城区金都社区金都首府2号楼,4931.069824
黑龙江省哈尔滨市阿城区金都首府小区,4931.069824
黑龙江省哈尔滨市巴彦县巴彦镇人寿保险小区,3550.540039
黑龙江省哈尔滨市巴彦县华山乡曹家屯,4112.890137
黑龙江省哈尔滨市巴彦县华山乡少陵村,4462.100098
黑龙江省哈尔滨市巴彦县西集镇春发村,6750.640137
黑龙江省哈尔滨市巴彦县西集镇金泰家园1期,4451.240234
黑龙江省哈尔滨市巴彦县西集镇金泰家园1期,4452.140137
黑龙江省哈尔滨市道里街新发镇太湖街15号,7756.759766
黑龙江省哈尔滨市道里区安定街93号,13218.2998
黑龙江省哈尔滨市道里区百合名苑小区,9681.929688
黑龙江省哈尔滨市道里区朝阳胡同5号楼,12603.7998
黑龙江省哈尔滨市道里区地德里小区201栋3单元,9309.910156
黑龙江省哈尔滨市道里区地工街62号,9988.320313
黑龙江省哈尔滨市道里区工农大街群力新苑小区,12665.90039
黑龙江省哈尔滨市道里区哈药路406号,10786
黑龙江省哈尔滨市道里区海富康城小区,13066.09961
黑龙江省哈尔滨市道里区河政花园小区,10425.90039
黑龙江省哈尔滨市道里区建国街50号,10510.7998
黑龙江省哈尔滨市道里区建化街16号,11754.7002
黑龙江省哈尔滨市道里区丽水雅居小区,11603.40039
黑龙江省哈尔滨市道里区买卖街23号,10864
黑龙江省哈尔滨市道里区买卖街26号,10724.90039
黑龙江省哈尔滨市道里区玫瑰湾小区D5栋,14713.5
黑龙江省哈尔滨市道里区民生尚都小区,9721.599609
黑龙江省哈尔滨市道里区群力第五大道翠湖天地璞园,15362.5
黑龙江省哈尔滨市道里区群力中海寰宇天下小区,11605.59961
黑龙江省哈尔滨市道里区森林街朝阳胡同小区,12603.7998
黑龙江省哈尔滨市道里区乡政街215号,10438.59961
黑龙江省哈尔滨市道里区新发镇太湖北街15号宿舍楼,8003.850098
黑龙江省哈尔滨市道里区新农镇和平村和旺街,6804.439941
黑龙江省哈尔滨市道里区职工街72号丽水雅居A1栋,11120.2002
黑龙江省哈尔滨市道里区中海寰宇12栋,11678.59961
黑龙江省哈尔滨市道外区宝宇环球港三期13号楼,13310.59961
黑龙江省哈尔滨市道外区宝宇三期14栋,12701.7998
黑龙江省哈尔滨市道外区宝宇天邑澜山小区,13638.2998
黑龙江省哈尔滨市道外区道口街地铁家园小区,8435.209961
黑龙江省哈尔滨市道外区地铁家园9号楼,8353.55957
黑龙江省哈尔滨市道外区东凤镇东都幸福里24号,8626.790039
黑龙江省哈尔滨市道外区富锦街180号,12096.2998
黑龙江省哈尔滨市道外区丽兹江畔小区,9107.969727
黑龙江省哈尔滨市道外区南极国际15号楼,15069.40039
黑龙江省哈尔滨市道外区南直路和平小区,12954.59961
黑龙江省哈尔滨市道外区西开原二道街17号,11719.2998
黑龙江省哈尔滨市方正县博汇阳光小区,4269.720215
黑龙江省哈尔滨市方正县方正镇爱建宜居4号楼,4164.279785
黑龙江省哈尔滨市方正县方正镇博汇小区,4265.759766
黑龙江省哈尔滨市方正县方正镇龙兴小区2期4号楼,4302.540039
黑龙江省哈尔滨市方正县方正镇前进街同庆小区2号楼,4253.069824
黑龙江省哈尔滨市兰西县平山镇复兴村太平屯一队,3711.51001
黑龙江省哈尔滨市木兰县东兴镇东南村家园小区二期,3975.879883
黑龙江省哈尔滨市木兰县付家屯,4136.879883
黑龙江省哈尔滨市南岗区保健副路盟科涵舍小区,11924.7998
黑龙江省哈尔滨市南岗区保健街道大众新城二期,9599.219727
黑龙江省哈尔滨市南岗区保健路建兴鲁商凤凰城2号楼,9850.240234
黑龙江省哈尔滨市南岗区保利清华颐园小区1号楼3单元,12434.7002
黑龙江省哈尔滨市南岗区大众新城小区,9939.44043
黑龙江省哈尔滨市南岗区鼎新三道街42号,11783.7002
黑龙江省哈尔滨市南岗区凡尔赛诗城小区,9229.379883
黑龙江省哈尔滨市南岗区富水路122号,10671
黑龙江省哈尔滨市南岗区汉兴街51号八元小区,13602.09961
黑龙江省哈尔滨市南岗区和兴路199号1栋6单元,12213.59961
黑龙江省哈尔滨市南岗区科大小区,13533.2998
黑龙江省哈尔滨市南岗区燎原街道军工龙军小区,12126.59961
黑龙江省哈尔滨市南岗区鲁南松江新城4地块2号楼,10470.09961
黑龙江省哈尔滨市南岗区美馨家园小区,9953
黑龙江省哈尔滨市南岗区七政街道恒祥城小区3期5号楼2单元,11915.40039
黑龙江省哈尔滨市南岗区清明4道街162号,12482
黑龙江省哈尔滨市南岗区清明四道街,12455.40039
黑龙江省哈尔滨市南岗区软件园小区,10747.7002
黑龙江省哈尔滨市南岗区文化家园小区,11740.59961
黑龙江省哈尔滨市南岗区文景街111号小区,11942
黑龙江省哈尔滨市南岗区文景街59号,11370.2002
黑龙江省哈尔滨市南岗区文明街56号文海西畔3号楼,12342.2002
黑龙江省哈尔滨市南岗区西大直街351号,12207.59961
黑龙江省哈尔滨市南岗区信恒现代城小区,13560.2998
黑龙江省哈尔滨市南岗区振兴街80号,11121.09961
黑龙江省哈尔滨市尚志市帽儿山镇孟家村板子房屯,5032.680176
黑龙江省哈尔滨市尚志市帽儿山镇孟家九村,4811.77002
黑龙江省哈尔滨市尚志市亚布力生态小区,7579.620117
黑龙江省哈尔滨市尚志市亚布力镇大直街,7684.569824
黑龙江省哈尔滨市尚志市亚布力镇工商街北大胡同,7698.910156
黑龙江省哈尔滨市尚志市亚布力镇和平路附近平房,7687.319824
黑龙江省哈尔滨市尚志市亚布力镇九丰花园小区,7743.120117
黑龙江省哈尔滨市尚志市亚布力镇林业局九丰家园,7734.060059
黑龙江省哈尔滨市尚志市亚布力镇前进街致富委,7585.529785
黑龙江省哈尔滨市尚志市亚布力镇尚礼村双合屯,7104.040039
黑龙江省哈尔滨市尚志市亚布力镇生态小区7号楼,7724.890137
黑龙江省哈尔滨市尚志市亚布力镇双河下屯,7585.529785
黑龙江省哈尔滨市尚志市亚布力镇站前综合楼,7724.330078
黑龙江省哈尔滨市市道里区透笼街32号1单元,10597.59961
黑龙江省哈尔滨市市道外区南极国际三期15号楼2单元,15069.40039
黑龙江省哈尔滨市双城区新兴街道新红村,9316.700195
黑龙江省哈尔滨市双城市银行名苑小区,5238.689941
黑龙江省哈尔滨市松北区利民大道师大嘉园小区,10185.7998
黑龙江省哈尔滨市五常市杜家镇孙家屯,8370.169922
黑龙江省哈尔滨市五常市龙凤山镇龙凤山乡学田村四屯,6784.669922
黑龙江省哈尔滨市五常市五常镇福润小区,5059.509766
黑龙江省哈尔滨市五常市五常镇鸿霖小区22栋,4012.560059
黑龙江省哈尔滨市五常市五常镇金泰新区11号楼7单元,4523.330078
黑龙江省哈尔滨市五常市五常镇阳光二期三号楼,3754.120117
黑龙江省哈尔滨市五常市五常镇阳光花园二期,3931.959961
黑龙江省哈尔滨市五常市迎宾小区8号楼3单元,4254.799805
黑龙江省哈尔滨市香坊区菜艺街49号,10239.2998
黑龙江省哈尔滨市香坊区城东新居小区,8477.150391
黑龙江省哈尔滨市香坊区东北农业大学职工住宅楼A座,8582.169922
黑龙江省哈尔滨市香坊区富水路122号3单元,10671
黑龙江省哈尔滨市香坊区赣南小区,9752.429688
黑龙江省哈尔滨市香坊区赣水路龙房小区3号楼5单元,9528.139648
黑龙江省哈尔滨市香坊区公滨路574号恒祥中山小区,9303.730469
黑龙江省哈尔滨市香坊区规划街华侨名苑小区,10590.09961
黑龙江省哈尔滨市香坊区和兴路19号,10103
黑龙江省哈尔滨市香坊区华侨名苑B栋,10499.5
黑龙江省哈尔滨市香坊区结构街29-3,9733.320313
黑龙江省哈尔滨市香坊区结构街工程小区,9942.629883
黑龙江省哈尔滨市香坊区凯旋广场小区,10369.7998
黑龙江省哈尔滨市香坊区澜悦东方18号楼,9889.959961
黑龙江省哈尔滨市香坊区乐松广场8号楼,10393
黑龙江省哈尔滨市香坊区乐松广场8号楼,10393
黑龙江省哈尔滨市香坊区乐松小区,10404.2998
黑龙江省哈尔滨市香坊区黎明荣府小区,9113.330078
黑龙江省哈尔滨市香坊区木材街河畔花园2栋1单元,8889.490234
黑龙江省哈尔滨市香坊区农大公寓6栋,8035.830078
黑龙江省哈尔滨市香坊区农大教师公寓6栋1单元,8035.830078
黑龙江省哈尔滨市香坊区顺水街顺水小区,8992.780273
黑龙江省哈尔滨市香坊区松海路88号澜悦东方18号楼1单元,10193.2998
黑龙江省哈尔滨市香坊区香溪花园,12124
黑龙江省哈尔滨市香坊区亚麻二道街亚麻小区,14257.90039
黑龙江省哈尔滨市香坊区延福街2号,10668.2998
黑龙江省哈尔滨市香坊区中山路丁香园小区,12943.5
湖南省常德市安乡县安丰乡功成垸村4组,4023.979981
湖南省常德市安乡县安宏乡小河口,3897.820068
湖南省常德市安乡县安凝乡,3952.600098
湖南省常德市安乡县安凝乡新剅村6组,3878.830078
湖南省常德市安乡县大鲸港镇,3899.77002
湖南省常德市安乡县大鲸港镇东南州村,4132.77002
湖南省常德市安乡县黄山头镇马坡湖村,4240.709961
湖南省常德市安乡县深柳镇书院洲社区,3998.189941
湖南省常德市安乡县深柳镇书院洲社区安纺小区,4004.409912
湖南省常德市鼎城区常德高新区,5226.430176
湖南省常德市鼎城区十美堂镇同富村,3375.570068
湖南省常德市鼎城区石板滩镇,6822.200195
湖南省常德市鼎城区西洞庭区2分场4队,3392
湖南省常德市汉寿县沧港镇,4863.049805
湖南省常德市汉寿县沧港镇祝家岗村和平组,4735.25
湖南省常德市汉寿县太子庙镇岩嘴社区,4198.959961
湖南省常德市汉寿县酉港镇,3381.580078
湖南省常德市津市市毛里湖镇澧赋村,3652.659912
湖南省常德市津市市三洲驿街道,3707.419922
湖南省常德市澧县官垸镇,3833.290039
湖南省常德市澧县官垸镇七里村,3834.02002
湖南省常德市澧县澧澹街道,4244.27002
湖南省常德市澧县澧浦街道,4245.740234
湖南省常德市澧县澧浦街道浦金国际小区,4247.390137
湖南省常德市澧县澧西街道,5233.549805
湖南省常德市澧县澧西街道群星社区,5221.649902
湖南省常德市澧县澧西街道社区,5233.549805
湖南省常德市澧县澧阳街道大汉新城小区,4741.620117
湖南省常德市澧县澧阳街道徐家嘴社区,4931.509766
湖南省常德市澧县澧阳镇邓家滩25组,4545.240234
湖南省常德市澧县澧阳镇芬司街,4977.779785
湖南省常德市澧县梦溪镇新堰村,5643.779785
湖南省常德市澧县如东镇东红村,4115.52002
湖南省常德市澧县如东镇玉龙村,3754.73999
湖南省常德市澧县小渡口镇东风村,4130.069824
湖南省常德市澧县小渡口镇宋二酒店,4126.169922
湖南省常德市澧县星香源酒店,5273.600098
湖南省常德市澧县运达城二期小区,5292.600098
湖南省常德市临澧县四新岗,4218.740234
湖南省常德市临澧县四新岗镇神堰村神堰组,4367.959961
湖南省常德市临澧县四新岗镇雨台村邵家堰组,4172.939941
湖南省常德市石门县二都街道,5481.919922
湖南省常德市石门县夹山镇三板桥居委会,5359.330078
湖南省常德市桃源县陬市镇观音桥村,4211.410156
湖南省常德市武陵区白马湖街道,7263.100098
湖南省常德市武陵区滨湖西路湖南文理学校职工宿舍,7255.029785
湖南省常德市武陵区常德高新区,7623.560059
湖南省常德市武陵区丹阳街道经泽湖畔,7748.970215
湖南省常德市武陵区电力巷,7209.120117
湖南省常德市武陵区府坪街道,5845.370117
湖南省常德市武陵区南坪街道,8100.629883
湖南省常德市武陵区乾明商务宾馆,7195.049805
湖南省常德市武陵区新河西路,8880.870117
湖南省常德市武陵区永安街道楠竹山甘露寺小区,7339.220215
湖南省常德市武陵区长庚街道,6414.609863
湖南省常德市武陵区长庚街道西苑新村,6747.529785
湖南省常德市武陵区芷兰街道,6987.299805
湖南省常德市武陵区芷兰街道市公路局宿舍,7207.52002
湖南省怀化市辰溪县农村商业银行家属区,3474.469971
湖南省怀化市辰溪县潭湾镇柏林村,3475.060059
湖南省怀化市鹤城区广铁四公司,5486.339844
湖南省怀化市鹤城区河西汽配城,4980.740234
湖南省怀化市鹤城区河西润兰公司2号粮油市场,5120.399902
湖南省怀化市鹤城区河西天庆大厦,5192.529785
湖南省怀化市鹤城区宏丰大厦,6096.439941
湖南省怀化市鹤城区宏宇新城橡树湾,6026.779785
湖南省怀化市鹤城区环城北路碧桂园小区,5899.350098
湖南省怀化市鹤城区人民南路邮电局家属区,5214.549805
湖南省怀化市鹤城区人民南路中心市场,5314.319824
湖南省怀化市鹤城区人民南路中心市场第二通道怀仁药房楼上,5225.879883
湖南省怀化市鹤城区水木天成,5424.049805
湖南省怀化市鹤城区天凯综合大市场,5189.990234
湖南省怀化市鹤城区舞阳大道河西家电城,4848.910156
湖南省怀化市鹤城区沿河南路1号,6097.330078
湖南省怀化市鹤城区迎丰东路四中新苑,5026.479981
湖南省怀化市鹤城区迎丰路丰和园小区,5691.799805
湖南省怀化市鹤城区岳麓欧城小区,6292.120117
湖南省怀化市靖州县坳上镇九龙村11组,4437.339844
湖南省怀化市麻阳县高村镇城南加油站帝景苑小区旁,4640.350098
湖南省怀化市溆浦县均坪镇板溪村,5525.350098
湖南省怀化市溆浦县卢峰镇张家桥村1组,5415.120117
湖南省怀化市溆浦县桥江镇,3862.669922
湖南省怀化市溆浦县桥江镇文明街1组,3765.590088
湖南省怀化市溆浦县桥江镇永兴街,3862.669922
湖南省怀化市溆浦县双井镇初落村1组,4764.879883
湖南省怀化市溆浦县水东镇邱家湾村,4309.049805
湖南省怀化市芷江县东紫巷,4726.600098
湖南省益阳市安化县平口镇永兴社区,3072.659912
湖南省益阳市安化县滔溪镇滔溪社区,4153.25
湖南省益阳市安化县长塘镇洞下村,4153.25
湖南省益阳市安化县长塘镇合振村,4153.25
湖南省益阳市赫山区巴黎馨苑,4932.109863
湖南省益阳市赫山区北美阳光城,4900.350098
湖南省益阳市赫山区碧波豪苑,4543.899902
湖南省益阳市赫山区泥江口镇九皇殿村,4972.540039
湖南省益阳市赫山区泉交河镇香三社区,5453.810059
湖南省益阳市南县滨江花园,4658.470215
湖南省益阳市南县畜牧水产局家属楼,4125.290039
湖南省益阳市南县华阁镇河口养殖场,4042.179932
湖南省益阳市南县茅草街镇新尚村,4560.970215
湖南省益阳市南县茅草街镇长春村,4560.970215
湖南省益阳市南县南洲镇宝塔湖村,4297.060059
湖南省益阳市南县南洲镇大洲村,4638.25
湖南省益阳市南县南洲镇花甲社区,4095.530029
湖南省益阳市南县南洲镇小河堰社区,4037.570068
湖南省益阳市南县三仙湖镇烈士桥村,3806.060059
湖南省益阳市桃江县鸬鹚渡镇龙塘湾村,4690.660156
湖南省益阳市桃江县三堂街镇胡家坳村,4779.209961
湖南省益阳市益阳高新区五环小区,5152.799805
湖南省益阳市益阳高新区益阳碧桂园小区,6031.049805
湖南省益阳市益阳高新区银色现代城,5020.669922
湖南省益阳市沅江市草尾镇草尾社区,4448.109863
湖南省益阳市沅江市草尾镇三码头村,4411.990234
湖南省益阳市沅江市草尾镇永新村,4042.570068
湖南省益阳市沅江市黄茅洲镇志成村,2818.129883
湖南省益阳市沅江市南大膳镇南大社区,2821.5
湖南省益阳市沅江市琼湖街道金福现代小区,4759.680176
湖南省益阳市沅江市四季红镇玉鹊村,4234.879883
湖南省益阳市沅江市泗湖山镇三洲嘴村,2821.5
湖南省益阳市沅江市新湾镇桥北村,4452.720215
湖南省益阳市沅江市阳罗洲镇鹭鸶湖渔场,3650.429932
湖南省岳阳市华容县新河乡十三刀村,4340.229981
湖南省岳阳市华容县禹山镇蓼兰村,4026.600098
湖南省岳阳市华容县章华镇李家湖超市,4064.26001
湖南省岳阳市华容县章华镇书院路农家巷,5762.220215
湖南省岳阳市华容县章华镇移民小区,3820.360107
湖南省岳阳市华容县章华镇治湖村,5342.660156
湖南省岳阳市经开区八字门亮山村,6624.919922
湖南省岳阳市经开区茶场小区,6940.220215
湖南省岳阳市经开区蓝盾新天地,7727.399902
湖南省岳阳市经开区三荷乡神堂村,6130.290039
湖南省岳阳市经开区通海路管理处白石岭综合市场,7371.839844
湖南省岳阳市经开区通海路管理处亮山社区,8361.099609
湖南省岳阳市经开区星河国际,8736.80957
湖南省岳阳市君山区柳林洲街道松湖居委会,4843.330078
